para_id,x,y,row,col,word,sentence,word_index_in_sentence
10,1540.0,272.0,0,29,味,，没想到的是味道还非常棒可谓是色味[SEP],15
10,380.0,336.0,1,0,俱,[CLS]俱佳。,0
10,420.0,336.0,1,1,佳,[CLS]俱佳。,1
10,460.0,336.0,1,2,。,/split,-1
10,500.0,336.0,1,3,做,。做法保留了食材原有的味道，,0
10,540.0,336.0,1,4,法,。做法保留了食材原有的味道，,1
10,580.0,336.0,1,5,保,。做法保留了食材原有的味道，,2
10,620.0,336.0,1,6,留,。做法保留了食材原有的味道，,3
10,660.0,336.0,1,7,了,。做法保留了食材原有的味道，,4
10,700.0,336.0,1,8,食,。做法保留了食材原有的味道，,5
10,740.0,336.0,1,9,材,。做法保留了食材原有的味道，,6
10,780.0,336.0,1,10,原,。做法保留了食材原有的味道，,7
10,820.0,336.0,1,11,有,。做法保留了食材原有的味道，,8
10,860.0,336.0,1,12,的,。做法保留了食材原有的味道，,9
10,900.0,336.0,1,13,味,。做法保留了食材原有的味道，,10
10,940.0,336.0,1,14,道,。做法保留了食材原有的味道，,11
10,980.0,336.0,1,15,，,/split,-1
10,1020.0,336.0,1,16,清,，清新爽口。,0
10,1060.0,336.0,1,17,新,，清新爽口。,1
10,1100.0,336.0,1,18,爽,，清新爽口。,2
10,1140.0,336.0,1,19,口,，清新爽口。,3
10,1180.0,336.0,1,20,。,/split,-1
10,1220.0,336.0,1,21,而,。而且店铺菜品选择非[SEP],0
10,1260.0,336.0,1,22,且,。而且店铺菜品选择非[SEP],1
10,1300.0,336.0,1,23,店,。而且店铺菜品选择非[SEP],2
10,1340.0,336.0,1,24,铺,。而且店铺菜品选择非[SEP],3
10,1380.0,336.0,1,25,菜,。而且店铺菜品选择非[SEP],4
10,1420.0,336.0,1,26,品,。而且店铺菜品选择非[SEP],5
10,1460.0,336.0,1,27,选,。而且店铺菜品选择非[SEP],6
10,1500.0,336.0,1,28,择,。而且店铺菜品选择非[SEP],7
10,1540.0,336.0,1,29,非,。而且店铺菜品选择非[SEP],8
10,380.0,400.0,2,0,常,[CLS]常多，,0
10,420.0,400.0,2,1,多,[CLS]常多，,1
10,460.0,400.0,2,2,，,/split,-1
10,500.0,400.0,2,3,价,，价格也不高。,0
10,540.0,400.0,2,4,格,，价格也不高。,1
10,580.0,400.0,2,5,也,，价格也不高。,2
10,620.0,400.0,2,6,不,，价格也不高。,3
10,660.0,400.0,2,7,高,，价格也不高。,4
10,700.0,400.0,2,8,。,/split,-1
10,740.0,400.0,2,9,当,。当然骑手小哥送餐也非常有效率，,0
10,780.0,400.0,2,10,然,。当然骑手小哥送餐也非常有效率，,1
10,820.0,400.0,2,11,骑,。当然骑手小哥送餐也非常有效率，,2
10,860.0,400.0,2,12,手,。当然骑手小哥送餐也非常有效率，,3
10,900.0,400.0,2,13,小,。当然骑手小哥送餐也非常有效率，,4
10,940.0,400.0,2,14,哥,。当然骑手小哥送餐也非常有效率，,5
10,980.0,400.0,2,15,送,。当然骑手小哥送餐也非常有效率，,6
10,1020.0,400.0,2,16,餐,。当然骑手小哥送餐也非常有效率，,7
10,1060.0,400.0,2,17,也,。当然骑手小哥送餐也非常有效率，,8
10,1100.0,400.0,2,18,非,。当然骑手小哥送餐也非常有效率，,9
10,1140.0,400.0,2,19,常,。当然骑手小哥送餐也非常有效率，,10
10,1180.0,400.0,2,20,有,。当然骑手小哥送餐也非常有效率，,11
10,1220.0,400.0,2,21,效,。当然骑手小哥送餐也非常有效率，,12
10,1260.0,400.0,2,22,率,。当然骑手小哥送餐也非常有效率，,13
10,1300.0,400.0,2,23,，,/split,-1
10,1340.0,400.0,2,24,下,，下次一定会继[SEP],0
10,1380.0,400.0,2,25,次,，下次一定会继[SEP],1
10,1420.0,400.0,2,26,一,，下次一定会继[SEP],2
10,1460.0,400.0,2,27,定,，下次一定会继[SEP],3
10,1500.0,400.0,2,28,会,，下次一定会继[SEP],4
10,1540.0,400.0,2,29,继,，下次一定会继[SEP],5
10,380.0,464.0,3,0,续,[CLS]续光顾，,0
10,420.0,464.0,3,1,光,[CLS]续光顾，,1
10,460.0,464.0,3,2,顾,[CLS]续光顾，,2
10,500.0,464.0,3,3,，,/split,-1
10,540.0,464.0,3,4,而,，而且我要安利给我的小姐妹们。[SEP],0
10,580.0,464.0,3,5,且,，而且我要安利给我的小姐妹们。[SEP],1
10,620.0,464.0,3,6,我,，而且我要安利给我的小姐妹们。[SEP],2
10,660.0,464.0,3,7,要,，而且我要安利给我的小姐妹们。[SEP],3
10,700.0,464.0,3,8,安,，而且我要安利给我的小姐妹们。[SEP],4
10,740.0,464.0,3,9,利,，而且我要安利给我的小姐妹们。[SEP],5
10,780.0,464.0,3,10,给,，而且我要安利给我的小姐妹们。[SEP],6
10,820.0,464.0,3,11,我,，而且我要安利给我的小姐妹们。[SEP],7
10,860.0,464.0,3,12,的,，而且我要安利给我的小姐妹们。[SEP],8
10,900.0,464.0,3,13,小,，而且我要安利给我的小姐妹们。[SEP],9
10,940.0,464.0,3,14,姐,，而且我要安利给我的小姐妹们。[SEP],10
10,980.0,464.0,3,15,妹,，而且我要安利给我的小姐妹们。[SEP],11
10,1020.0,464.0,3,16,们,，而且我要安利给我的小姐妹们。[SEP],12
10,1060.0,464.0,3,17,。,/split,-1
11,380.0,272.0,0,0,  ,/split,-1
11,420.0,272.0,0,1,  ,/split,-1
11,460.0,272.0,0,2,CI,[CLS]  CINNOResearch发布研究报告称，,0
11,500.0,272.0,0,3,NN,[CLS]  CINNOResearch发布研究报告称，,1
11,540.0,272.0,0,4,OR,[CLS]  CINNOResearch发布研究报告称，,2
11,580.0,272.0,0,5,es,[CLS]  CINNOResearch发布研究报告称，,3
11,620.0,272.0,0,6,ea,[CLS]  CINNOResearch发布研究报告称，,4
11,660.0,272.0,0,7,rc,[CLS]  CINNOResearch发布研究报告称，,5
11,700.0,272.0,0,8,h,[CLS]  CINNOResearch发布研究报告称，,6
11,740.0,272.0,0,9,发,[CLS]  CINNOResearch发布研究报告称，,7
11,780.0,272.0,0,10,布,[CLS]  CINNOResearch发布研究报告称，,8
11,820.0,272.0,0,11,研,[CLS]  CINNOResearch发布研究报告称，,9
11,860.0,272.0,0,12,究,[CLS]  CINNOResearch发布研究报告称，,10
11,900.0,272.0,0,13,报,[CLS]  CINNOResearch发布研究报告称，,11
11,940.0,272.0,0,14,告,[CLS]  CINNOResearch发布研究报告称，,12
11,980.0,272.0,0,15,称,[CLS]  CINNOResearch发布研究报告称，,13
11,1020.0,272.0,0,16,，,/split,-1
11,1060.0,272.0,0,17,20,，2023年1-6月中国（,0
11,1100.0,272.0,0,18,23,，2023年1-6月中国（,1
11,1140.0,272.0,0,19,年,，2023年1-6月中国（,2
11,1180.0,272.0,0,20,1-,，2023年1-6月中国（,3
11,1220.0,272.0,0,21,6,，2023年1-6月中国（,4
11,1260.0,272.0,0,22,月,，2023年1-6月中国（,5
11,1300.0,272.0,0,23,中,，2023年1-6月中国（,6
11,1340.0,272.0,0,24,国,，2023年1-6月中国（,7
11,1380.0,272.0,0,25,（,/split,-1
11,1420.0,272.0,0,26,含,（含中国台[SEP],0
11,1460.0,272.0,0,27,中,（含中国台[SEP],1
11,1500.0,272.0,0,28,国,（含中国台[SEP],2
11,1540.0,272.0,0,29,台,（含中国台[SEP],3
11,380.0,336.0,1,0,湾,[CLS]湾）,0
11,420.0,336.0,1,1,）,/split,-1
11,460.0,336.0,1,2,半,）半导体项目投资金额约8553亿人民币，,0
11,500.0,336.0,1,3,导,）半导体项目投资金额约8553亿人民币，,1
11,540.0,336.0,1,4,体,）半导体项目投资金额约8553亿人民币，,2
11,580.0,336.0,1,5,项,）半导体项目投资金额约8553亿人民币，,3
11,620.0,336.0,1,6,目,）半导体项目投资金额约8553亿人民币，,4
11,660.0,336.0,1,7,投,）半导体项目投资金额约8553亿人民币，,5
11,700.0,336.0,1,8,资,）半导体项目投资金额约8553亿人民币，,6
11,740.0,336.0,1,9,金,）半导体项目投资金额约8553亿人民币，,7
11,780.0,336.0,1,10,额,）半导体项目投资金额约8553亿人民币，,8
11,820.0,336.0,1,11,约,）半导体项目投资金额约8553亿人民币，,9
11,860.0,336.0,1,12,85,）半导体项目投资金额约8553亿人民币，,10
11,900.0,336.0,1,13,53,）半导体项目投资金额约8553亿人民币，,11
11,940.0,336.0,1,14,亿,）半导体项目投资金额约8553亿人民币，,12
11,980.0,336.0,1,15,人,）半导体项目投资金额约8553亿人民币，,13
11,1020.0,336.0,1,16,民,）半导体项目投资金额约8553亿人民币，,14
11,1060.0,336.0,1,17,币,）半导体项目投资金额约8553亿人民币，,15
11,1100.0,336.0,1,18,，,/split,-1
11,1140.0,336.0,1,19,同,，同比下滑22.7%，,0
11,1180.0,336.0,1,20,比,，同比下滑22.7%，,1
11,1220.0,336.0,1,21,下,，同比下滑22.7%，,2
11,1260.0,336.0,1,22,滑,，同比下滑22.7%，,3
11,1300.0,336.0,1,23,22,，同比下滑22.7%，,4
11,1340.0,336.0,1,24,.7,，同比下滑22.7%，,5
11,1380.0,336.0,1,25,%,，同比下滑22.7%，,6
11,1420.0,336.0,1,26,，,/split,-1
11,1460.0,336.0,1,27,全,，全球半[SEP],0
11,1500.0,336.0,1,28,球,，全球半[SEP],1
11,1540.0,336.0,1,29,半,，全球半[SEP],2
11,380.0,400.0,2,0,导,[CLS]导体产业仍处于去库存阶段。,0
11,420.0,400.0,2,1,体,[CLS]导体产业仍处于去库存阶段。,1
11,460.0,400.0,2,2,产,[CLS]导体产业仍处于去库存阶段。,2
11,500.0,400.0,2,3,业,[CLS]导体产业仍处于去库存阶段。,3
11,540.0,400.0,2,4,仍,[CLS]导体产业仍处于去库存阶段。,4
11,580.0,400.0,2,5,处,[CLS]导体产业仍处于去库存阶段。,5
11,620.0,400.0,2,6,于,[CLS]导体产业仍处于去库存阶段。,6
11,660.0,400.0,2,7,去,[CLS]导体产业仍处于去库存阶段。,7
11,700.0,400.0,2,8,库,[CLS]导体产业仍处于去库存阶段。,8
11,740.0,400.0,2,9,存,[CLS]导体产业仍处于去库存阶段。,9
11,780.0,400.0,2,10,阶,[CLS]导体产业仍处于去库存阶段。,10
11,820.0,400.0,2,11,段,[CLS]导体产业仍处于去库存阶段。,11
11,860.0,400.0,2,12,。,/split,-1
11,900.0,400.0,2,13,机,。机构预期，,0
11,940.0,400.0,2,14,构,。机构预期，,1
11,980.0,400.0,2,15,预,。机构预期，,2
11,1020.0,400.0,2,16,期,。机构预期，,3
11,1060.0,400.0,2,17,，,/split,-1
11,1100.0,400.0,2,18,20,，2023年底以智能手机为代表[SEP],0
11,1140.0,400.0,2,19,23,，2023年底以智能手机为代表[SEP],1
11,1180.0,400.0,2,20,年,，2023年底以智能手机为代表[SEP],2
11,1220.0,400.0,2,21,底,，2023年底以智能手机为代表[SEP],3
11,1260.0,400.0,2,22,以,，2023年底以智能手机为代表[SEP],4
11,1300.0,400.0,2,23,智,，2023年底以智能手机为代表[SEP],5
11,1340.0,400.0,2,24,能,，2023年底以智能手机为代表[SEP],6
11,1380.0,400.0,2,25,手,，2023年底以智能手机为代表[SEP],7
11,1420.0,400.0,2,26,机,，2023年底以智能手机为代表[SEP],8
11,1460.0,400.0,2,27,为,，2023年底以智能手机为代表[SEP],9
11,1500.0,400.0,2,28,代,，2023年底以智能手机为代表[SEP],10
11,1540.0,400.0,2,29,表,，2023年底以智能手机为代表[SEP],11
11,380.0,464.0,3,0,的,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,0
11,420.0,464.0,3,1,下,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,1
11,460.0,464.0,3,2,游,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,2
11,500.0,464.0,3,3,通,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,3
11,540.0,464.0,3,4,信,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,4
11,580.0,464.0,3,5,市,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,5
11,620.0,464.0,3,6,场,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,6
11,660.0,464.0,3,7,和,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,7
11,700.0,464.0,3,8,以,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,8
11,740.0,464.0,3,9,PC,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,9
11,780.0,464.0,3,10,为,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,10
11,820.0,464.0,3,11,代,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,11
11,860.0,464.0,3,12,表,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,12
11,900.0,464.0,3,13,的,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,13
11,940.0,464.0,3,14,下,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,14
11,980.0,464.0,3,15,游,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,15
11,1020.0,464.0,3,16,计,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,16
11,1060.0,464.0,3,17,算,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,17
11,1100.0,464.0,3,18,机,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,18
11,1140.0,464.0,3,19,市,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,19
11,1180.0,464.0,3,20,场,[CLS]的下游通信市场和以PC为代表的下游计算机市场，,20
11,1220.0,464.0,3,21,，,/split,-1
11,1260.0,464.0,3,22,库,，库存调整可进入尾[SEP],0
11,1300.0,464.0,3,23,存,，库存调整可进入尾[SEP],1
11,1340.0,464.0,3,24,调,，库存调整可进入尾[SEP],2
11,1380.0,464.0,3,25,整,，库存调整可进入尾[SEP],3
11,1420.0,464.0,3,26,可,，库存调整可进入尾[SEP],4
11,1460.0,464.0,3,27,进,，库存调整可进入尾[SEP],5
11,1500.0,464.0,3,28,入,，库存调整可进入尾[SEP],6
11,1540.0,464.0,3,29,尾,，库存调整可进入尾[SEP],7
11,380.0,528.0,4,0,声,[CLS]声，,0
11,420.0,528.0,4,1,，,/split,-1
11,460.0,528.0,4,2,伴,，伴随汽车电子、,0
11,500.0,528.0,4,3,随,，伴随汽车电子、,1
11,540.0,528.0,4,4,汽,，伴随汽车电子、,2
11,580.0,528.0,4,5,车,，伴随汽车电子、,3
11,620.0,528.0,4,6,电,，伴随汽车电子、,4
11,660.0,528.0,4,7,子,，伴随汽车电子、,5
11,700.0,528.0,4,8,、,/split,-1
11,740.0,528.0,4,9,数,、数据中心等场景的增量需求，,0
11,780.0,528.0,4,10,据,、数据中心等场景的增量需求，,1
11,820.0,528.0,4,11,中,、数据中心等场景的增量需求，,2
11,860.0,528.0,4,12,心,、数据中心等场景的增量需求，,3
11,900.0,528.0,4,13,等,、数据中心等场景的增量需求，,4
11,940.0,528.0,4,14,场,、数据中心等场景的增量需求，,5
11,980.0,528.0,4,15,景,、数据中心等场景的增量需求，,6
11,1020.0,528.0,4,16,的,、数据中心等场景的增量需求，,7
11,1060.0,528.0,4,17,增,、数据中心等场景的增量需求，,8
11,1100.0,528.0,4,18,量,、数据中心等场景的增量需求，,9
11,1140.0,528.0,4,19,需,、数据中心等场景的增量需求，,10
11,1180.0,528.0,4,20,求,、数据中心等场景的增量需求，,11
11,1220.0,528.0,4,21,，,/split,-1
11,1260.0,528.0,4,22,半,，半导体行业有望在[SEP],0
11,1300.0,528.0,4,23,导,，半导体行业有望在[SEP],1
11,1340.0,528.0,4,24,体,，半导体行业有望在[SEP],2
11,1380.0,528.0,4,25,行,，半导体行业有望在[SEP],3
11,1420.0,528.0,4,26,业,，半导体行业有望在[SEP],4
11,1460.0,528.0,4,27,有,，半导体行业有望在[SEP],5
11,1500.0,528.0,4,28,望,，半导体行业有望在[SEP],6
11,1540.0,528.0,4,29,在,，半导体行业有望在[SEP],7
11,380.0,592.0,5,0,20,[CLS]2024年上半年逐步实现复苏，,0
11,420.0,592.0,5,1,24,[CLS]2024年上半年逐步实现复苏，,1
11,460.0,592.0,5,2,年,[CLS]2024年上半年逐步实现复苏，,2
11,500.0,592.0,5,3,上,[CLS]2024年上半年逐步实现复苏，,3
11,540.0,592.0,5,4,半,[CLS]2024年上半年逐步实现复苏，,4
11,580.0,592.0,5,5,年,[CLS]2024年上半年逐步实现复苏，,5
11,620.0,592.0,5,6,逐,[CLS]2024年上半年逐步实现复苏，,6
11,660.0,592.0,5,7,步,[CLS]2024年上半年逐步实现复苏，,7
11,700.0,592.0,5,8,实,[CLS]2024年上半年逐步实现复苏，,8
11,740.0,592.0,5,9,现,[CLS]2024年上半年逐步实现复苏，,9
11,780.0,592.0,5,10,复,[CLS]2024年上半年逐步实现复苏，,10
11,820.0,592.0,5,11,苏,[CLS]2024年上半年逐步实现复苏，,11
11,860.0,592.0,5,12,，,/split,-1
11,900.0,592.0,5,13,从,，从来带动产业投资回暖。[SEP],0
11,940.0,592.0,5,14,来,，从来带动产业投资回暖。[SEP],1
11,980.0,592.0,5,15,带,，从来带动产业投资回暖。[SEP],2
11,1020.0,592.0,5,16,动,，从来带动产业投资回暖。[SEP],3
11,1060.0,592.0,5,17,产,，从来带动产业投资回暖。[SEP],4
11,1100.0,592.0,5,18,业,，从来带动产业投资回暖。[SEP],5
11,1140.0,592.0,5,19,投,，从来带动产业投资回暖。[SEP],6
11,1180.0,592.0,5,20,资,，从来带动产业投资回暖。[SEP],7
11,1220.0,592.0,5,21,回,，从来带动产业投资回暖。[SEP],8
11,1260.0,592.0,5,22,暖,，从来带动产业投资回暖。[SEP],9
11,1300.0,592.0,5,23,。,/split,-1
12,380.0,272.0,0,0,  ,/split,-1
12,420.0,272.0,0,1,  ,/split,-1
12,460.0,272.0,0,2,当,[CLS]  当地时间8月21日，,0
12,500.0,272.0,0,3,地,[CLS]  当地时间8月21日，,1
12,540.0,272.0,0,4,时,[CLS]  当地时间8月21日，,2
12,580.0,272.0,0,5,间,[CLS]  当地时间8月21日，,3
12,620.0,272.0,0,6,8,[CLS]  当地时间8月21日，,4
12,660.0,272.0,0,7,月,[CLS]  当地时间8月21日，,5
12,700.0,272.0,0,8,21,[CLS]  当地时间8月21日，,6
12,740.0,272.0,0,9,日,[CLS]  当地时间8月21日，,7
12,780.0,272.0,0,10,，,/split,-1
12,820.0,272.0,0,11,法,，法官对英国护士露西·,0
12,860.0,272.0,0,12,官,，法官对英国护士露西·,1
12,900.0,272.0,0,13,对,，法官对英国护士露西·,2
12,940.0,272.0,0,14,英,，法官对英国护士露西·,3
12,980.0,272.0,0,15,国,，法官对英国护士露西·,4
12,1020.0,272.0,0,16,护,，法官对英国护士露西·,5
12,1060.0,272.0,0,17,士,，法官对英国护士露西·,6
12,1100.0,272.0,0,18,露,，法官对英国护士露西·,7
12,1140.0,272.0,0,19,西,，法官对英国护士露西·,8
12,1180.0,272.0,0,20,·,/split,-1
12,1220.0,272.0,0,21,莱,·莱特比谋杀7名婴儿[SEP],0
12,1260.0,272.0,0,22,特,·莱特比谋杀7名婴儿[SEP],1
12,1300.0,272.0,0,23,比,·莱特比谋杀7名婴儿[SEP],2
12,1340.0,272.0,0,24,谋,·莱特比谋杀7名婴儿[SEP],3
12,1380.0,272.0,0,25,杀,·莱特比谋杀7名婴儿[SEP],4
12,1420.0,272.0,0,26,7,·莱特比谋杀7名婴儿[SEP],5
12,1460.0,272.0,0,27,名,·莱特比谋杀7名婴儿[SEP],6
12,1500.0,272.0,0,28,婴,·莱特比谋杀7名婴儿[SEP],7
12,1540.0,272.0,0,29,儿,·莱特比谋杀7名婴儿[SEP],8
12,380.0,336.0,1,0,以,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,0
12,420.0,336.0,1,1,及,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,1
12,460.0,336.0,1,2,试,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,2
12,500.0,336.0,1,3,图,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,3
12,540.0,336.0,1,4,杀,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,4
12,580.0,336.0,1,5,害,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,5
12,620.0,336.0,1,6,另,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,6
12,660.0,336.0,1,7,外,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,7
12,700.0,336.0,1,8,6,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,8
12,740.0,336.0,1,9,名,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,9
12,780.0,336.0,1,10,婴,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,10
12,820.0,336.0,1,11,儿,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,11
12,860.0,336.0,1,12,一,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,12
12,900.0,336.0,1,13,案,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,13
12,940.0,336.0,1,14,做,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,14
12,980.0,336.0,1,15,出,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,15
12,1020.0,336.0,1,16,裁,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,16
12,1060.0,336.0,1,17,定,[CLS]以及试图杀害另外6名婴儿一案做出裁定，,17
12,1100.0,336.0,1,18,，,/split,-1
12,1140.0,336.0,1,19,判,，判处露西终身监禁。[SEP],0
12,1180.0,336.0,1,20,处,，判处露西终身监禁。[SEP],1
12,1220.0,336.0,1,21,露,，判处露西终身监禁。[SEP],2
12,1260.0,336.0,1,22,西,，判处露西终身监禁。[SEP],3
12,1300.0,336.0,1,23,终,，判处露西终身监禁。[SEP],4
12,1340.0,336.0,1,24,身,，判处露西终身监禁。[SEP],5
12,1380.0,336.0,1,25,监,，判处露西终身监禁。[SEP],6
12,1420.0,336.0,1,26,禁,，判处露西终身监禁。[SEP],7
12,1460.0,336.0,1,27,。,/split,-1
12,380.0,400.0,2,0,  ,/split,-1
12,420.0,400.0,2,1,  ,/split,-1
12,460.0,400.0,2,2,据,[CLS]  据路透社报道，,0
12,500.0,400.0,2,3,路,[CLS]  据路透社报道，,1
12,540.0,400.0,2,4,透,[CLS]  据路透社报道，,2
12,580.0,400.0,2,5,社,[CLS]  据路透社报道，,3
12,620.0,400.0,2,6,报,[CLS]  据路透社报道，,4
12,660.0,400.0,2,7,道,[CLS]  据路透社报道，,5
12,700.0,400.0,2,8,，,/split,-1
12,740.0,400.0,2,9,现,，现年33岁的露西·,0
12,780.0,400.0,2,10,年,，现年33岁的露西·,1
12,820.0,400.0,2,11,33,，现年33岁的露西·,2
12,860.0,400.0,2,12,岁,，现年33岁的露西·,3
12,900.0,400.0,2,13,的,，现年33岁的露西·,4
12,940.0,400.0,2,14,露,，现年33岁的露西·,5
12,980.0,400.0,2,15,西,，现年33岁的露西·,6
12,1020.0,400.0,2,16,·,/split,-1
12,1060.0,400.0,2,17,莱,·莱特比是英国现代史上杀人最[SEP],0
12,1100.0,400.0,2,18,特,·莱特比是英国现代史上杀人最[SEP],1
12,1140.0,400.0,2,19,比,·莱特比是英国现代史上杀人最[SEP],2
12,1180.0,400.0,2,20,是,·莱特比是英国现代史上杀人最[SEP],3
12,1220.0,400.0,2,21,英,·莱特比是英国现代史上杀人最[SEP],4
12,1260.0,400.0,2,22,国,·莱特比是英国现代史上杀人最[SEP],5
12,1300.0,400.0,2,23,现,·莱特比是英国现代史上杀人最[SEP],6
12,1340.0,400.0,2,24,代,·莱特比是英国现代史上杀人最[SEP],7
12,1380.0,400.0,2,25,史,·莱特比是英国现代史上杀人最[SEP],8
12,1420.0,400.0,2,26,上,·莱特比是英国现代史上杀人最[SEP],9
12,1460.0,400.0,2,27,杀,·莱特比是英国现代史上杀人最[SEP],10
12,1500.0,400.0,2,28,人,·莱特比是英国现代史上杀人最[SEP],11
12,1540.0,400.0,2,29,最,·莱特比是英国现代史上杀人最[SEP],12
12,380.0,464.0,3,0,多,[CLS]多的儿童连环杀手。,0
12,420.0,464.0,3,1,的,[CLS]多的儿童连环杀手。,1
12,460.0,464.0,3,2,儿,[CLS]多的儿童连环杀手。,2
12,500.0,464.0,3,3,童,[CLS]多的儿童连环杀手。,3
12,540.0,464.0,3,4,连,[CLS]多的儿童连环杀手。,4
12,580.0,464.0,3,5,环,[CLS]多的儿童连环杀手。,5
12,620.0,464.0,3,6,杀,[CLS]多的儿童连环杀手。,6
12,660.0,464.0,3,7,手,[CLS]多的儿童连环杀手。,7
12,700.0,464.0,3,8,。,/split,-1
12,740.0,464.0,3,9,20,。2015年6月至2016年6月期间，,0
12,780.0,464.0,3,10,15,。2015年6月至2016年6月期间，,1
12,820.0,464.0,3,11,年,。2015年6月至2016年6月期间，,2
12,860.0,464.0,3,12,6,。2015年6月至2016年6月期间，,3
12,900.0,464.0,3,13,月,。2015年6月至2016年6月期间，,4
12,940.0,464.0,3,14,至,。2015年6月至2016年6月期间，,5
12,980.0,464.0,3,15,20,。2015年6月至2016年6月期间，,6
12,1020.0,464.0,3,16,16,。2015年6月至2016年6月期间，,7
12,1060.0,464.0,3,17,年,。2015年6月至2016年6月期间，,8
12,1100.0,464.0,3,18,6,。2015年6月至2016年6月期间，,9
12,1140.0,464.0,3,19,月,。2015年6月至2016年6月期间，,10
12,1180.0,464.0,3,20,期,。2015年6月至2016年6月期间，,11
12,1220.0,464.0,3,21,间,。2015年6月至2016年6月期间，,12
12,1260.0,464.0,3,22,，,/split,-1
12,1300.0,464.0,3,23,露,，露西·,0
12,1340.0,464.0,3,24,西,，露西·,1
12,1380.0,464.0,3,25,·,/split,-1
12,1420.0,464.0,3,26,莱,·莱特比通[SEP],0
12,1460.0,464.0,3,27,特,·莱特比通[SEP],1
12,1500.0,464.0,3,28,比,·莱特比通[SEP],2
12,1540.0,464.0,3,29,通,·莱特比通[SEP],3
12,380.0,528.0,4,0,过,[CLS]过给受害婴儿注射空气、,0
12,420.0,528.0,4,1,给,[CLS]过给受害婴儿注射空气、,1
12,460.0,528.0,4,2,受,[CLS]过给受害婴儿注射空气、,2
12,500.0,528.0,4,3,害,[CLS]过给受害婴儿注射空气、,3
12,540.0,528.0,4,4,婴,[CLS]过给受害婴儿注射空气、,4
12,580.0,528.0,4,5,儿,[CLS]过给受害婴儿注射空气、,5
12,620.0,528.0,4,6,注,[CLS]过给受害婴儿注射空气、,6
12,660.0,528.0,4,7,射,[CLS]过给受害婴儿注射空气、,7
12,700.0,528.0,4,8,空,[CLS]过给受害婴儿注射空气、,8
12,740.0,528.0,4,9,气,[CLS]过给受害婴儿注射空气、,9
12,780.0,528.0,4,10,、,/split,-1
12,820.0,528.0,4,11,胰,、胰岛素或过量喂奶，,0
12,860.0,528.0,4,12,岛,、胰岛素或过量喂奶，,1
12,900.0,528.0,4,13,素,、胰岛素或过量喂奶，,2
12,940.0,528.0,4,14,或,、胰岛素或过量喂奶，,3
12,980.0,528.0,4,15,过,、胰岛素或过量喂奶，,4
12,1020.0,528.0,4,16,量,、胰岛素或过量喂奶，,5
12,1060.0,528.0,4,17,喂,、胰岛素或过量喂奶，,6
12,1100.0,528.0,4,18,奶,、胰岛素或过量喂奶，,7
12,1140.0,528.0,4,19,，,/split,-1
12,1180.0,528.0,4,20,在,，在英格兰切斯特伯爵夫[SEP],0
12,1220.0,528.0,4,21,英,，在英格兰切斯特伯爵夫[SEP],1
12,1260.0,528.0,4,22,格,，在英格兰切斯特伯爵夫[SEP],2
12,1300.0,528.0,4,23,兰,，在英格兰切斯特伯爵夫[SEP],3
12,1340.0,528.0,4,24,切,，在英格兰切斯特伯爵夫[SEP],4
12,1380.0,528.0,4,25,斯,，在英格兰切斯特伯爵夫[SEP],5
12,1420.0,528.0,4,26,特,，在英格兰切斯特伯爵夫[SEP],6
